CustomerID,Frequency,Monetary,LastPurchaseDate,RecencyDays,Segment
13882,5,1191.13,2011-12-07,2,Fidèle
15444,2,1418.26,2011-11-30,9,Récent
15796,8,2711.56,2011-12-08,1,Fidèle
13115,4,2294.78,2011-11-28,11,Récent
15422,2,97.7,2011-01-20,323,À réactiver
17495,2,497.56,2011-12-02,7,Récent
16734,3,650.51,2011-10-18,52,À réactiver
16217,2,304.25,2011-04-18,235,À réactiver
18249,1,95.34,2011-11-22,17,Récent
18112,2,352.69,2011-11-27,12,Récent
14601,1,213.96,2011-11-29,10,Récent
13976,1,357.98,2011-05-17,206,À réactiver
17534,1,223.36,2011-10-17,53,À réactiver
17278,1,246.04,2011-04-12,241,À réactiver
18184,1,49.8,2011-11-24,15,Récent
12449,4,4067.29,2011-11-17,22,Récent
14682,2,52.0,2011-06-05,187,À réactiver
12464,8,1212.05,2011-11-29,10,Fidèle
16211,1,547.02,2011-09-12,88,À réactiver
15406,2,510.71,2011-11-08,31,À réactiver
17725,11,3439.08,2011-11-23,16,VIP
13610,7,1131.88,2011-11-27,12,Fidèle
12546,2,1161.5,2011-10-24,46,À réactiver
13350,2,979.12,2011-11-23,16,Récent
18181,1,382.8,2011-11-15,24,Récent
15679,4,781.28,2011-11-15,24,Récent
14722,1,187.92,2011-07-15,147,À réactiver
14076,1,122.47,2011-08-02,129,À réactiver
12592,2,437.6,2011-09-08,92,À réactiver
14792,1,6.2,2011-10-07,63,À réactiver
16603,2,482.47,2011-09-26,74,À réactiver
17578,1,143.46,2011-05-05,218,À réactiver
15498,27,13316.4,2011-12-07,2,VIP
16173,6,1418.32,2011-11-24,15,Fidèle
16701,13,5398.3,2011-12-01,8,VIP
14929,1,223.88,2011-11-07,32,À réactiver
16667,2,570.13,2011-10-02,68,À réactiver
15210,1,331.18,2011-04-28,225,À réactiver
13636,5,949.12,2011-11-03,36,Fidèle
14305,3,1858.96,2011-09-29,71,À réactiver
13124,3,3866.33,2011-09-11,89,À réactiver
15120,1,358.82,2011-07-29,133,À réactiver
12541,3,981.18,2011-11-10,29,Récent
14130,1,483.86,2011-01-24,319,À réactiver
16378,3,362.95,2011-04-06,247,À réactiver
16650,1,518.42,2011-09-29,71,À réactiver
16432,1,287.4,2011-10-06,64,À réactiver
12550,1,964.83,2011-09-21,79,À réactiver
17123,1,345.3,2011-07-01,161,À réactiver
17530,10,2385.0,2011-12-08,1,VIP
14594,2,379.83,2011-12-02,7,Récent
14739,7,3902.28,2011-12-05,4,Fidèle
14901,9,1421.29,2011-11-28,11,Fidèle
13809,1,155.05,2011-02-07,305,À réactiver
12540,17,13400.24,2011-11-20,19,VIP
16692,2,1276.0,2011-03-28,256,À réactiver
14021,3,631.9,2011-07-07,155,À réactiver
14247,1,136.77,2011-03-06,278,À réactiver
16892,5,525.54,2011-12-08,1,Fidèle
16996,6,1456.96,2011-11-09,30,Fidèle
16674,2,319.61,2011-10-16,54,À réactiver
16107,7,3204.16,2011-11-22,17,Fidèle
16287,1,142.5,2011-06-23,169,À réactiver
16496,3,1599.52,2011-12-01,8,Récent
17738,4,1879.05,2011-11-20,19,Récent
16789,1,80.8,2011-12-01,8,Récent
15287,2,486.69,2011-11-17,22,Récent
15227,5,1219.4,2011-11-03,36,Fidèle
13663,1,189.47,2011-06-13,179,À réactiver
14700,3,2235.3,2011-11-07,32,À réactiver
18189,2,1090.24,2011-09-23,77,À réactiver
16725,7,781.02,2011-02-10,302,Fidèle
17523,4,652.74,2011-11-28,11,Récent
17406,3,2200.42,2011-01-10,333,À réactiver
13527,7,2287.51,2011-11-06,33,Fidèle
16814,21,6509.1,2011-11-25,14,VIP
15214,8,1661.44,2011-12-08,1,Fidèle
12831,1,215.05,2011-03-22,262,À réactiver
12545,2,1000.39,2011-09-25,75,À réactiver
14057,17,6217.96,2011-11-16,23,VIP
15434,5,1041.48,2011-12-01,8,Fidèle
16108,1,842.5,2011-09-16,84,À réactiver
15680,3,1333.68,2011-11-30,9,Récent
16669,3,1374.87,2011-11-16,23,Récent
16208,2,664.26,2011-10-26,44,À réactiver
12625,2,2683.82,2011-05-12,211,À réactiver
15087,1,306.94,2011-03-03,281,À réactiver
17022,1,71.0,2011-11-08,31,À réactiver
15142,1,498.74,2011-10-24,46,À réactiver
16050,1,137.9,2011-06-19,173,À réactiver
14697,2,188.61,2011-05-05,218,À réactiver
16384,2,584.5,2011-09-11,89,À réactiver
13391,1,59.8,2011-05-20,203,À réactiver
14878,9,1485.54,2011-11-27,12,Fidèle
13599,21,5153.67,2011-12-08,1,VIP
12845,4,354.09,2011-03-17,267,À réactiver
14553,5,859.27,2011-11-20,19,Fidèle
15756,4,532.96,2011-10-09,61,À réactiver
12944,2,604.51,2011-11-04,35,À réactiver
14748,5,1415.75,2011-11-10,29,Fidèle
15665,2,2242.01,2011-06-24,168,À réactiver
13082,9,3613.63,2011-08-05,126,Fidèle
18013,2,187.29,2011-07-07,155,À réactiver
13327,8,3627.77,2011-11-01,38,Fidèle
13705,3,711.86,2011-12-02,7,Récent
17086,6,2050.08,2011-12-02,7,Fidèle
12758,2,2791.59,2011-08-15,116,À réactiver
16528,1,244.41,2011-12-06,3,Récent
16936,1,262.68,2011-11-14,25,Récent
14027,1,104.82,2011-10-10,60,À réactiver
13656,2,379.65,2011-06-28,164,À réactiver
16881,1,432.0,2011-10-04,66,À réactiver
12577,3,657.8,2011-11-04,35,À réactiver
15220,6,1778.96,2011-10-19,51,Fidèle
16898,3,508.81,2011-11-13,26,Récent
13140,3,423.72,2011-08-23,108,À réactiver
15160,1,158.16,2010-12-17,357,À réactiver
13064,4,1119.49,2011-11-27,12,Récent
17133,7,4892.24,2011-11-24,15,Fidèle
17664,2,604.64,2011-11-21,18,Récent
16852,2,144.91,2011-11-29,10,Récent
17891,1,203.86,2011-06-30,162,À réactiver
13606,3,280.54,2011-11-10,29,Récent
13704,9,2308.06,2011-12-04,5,Fidèle
13187,1,236.02,2011-01-06,337,À réactiver
16124,1,249.0,2011-01-26,317,À réactiver
15448,1,494.64,2011-01-31,312,À réactiver
17616,3,571.2,2011-06-19,173,À réactiver
14923,1,749.1,2011-10-20,50,À réactiver
13151,1,1257.87,2011-02-17,295,À réactiver
16850,1,332.41,2011-01-10,333,À réactiver
13819,3,1140.35,2011-02-11,301,À réactiver
13102,24,6424.09,2011-12-08,1,VIP
16161,19,5575.56,2011-12-08,1,VIP
14189,15,4654.08,2011-12-07,2,VIP
15358,22,8347.2,2011-12-05,4,VIP
16729,21,7239.92,2011-11-01,38,VIP
12728,4,836.33,2011-09-29,71,À réactiver
17432,2,365.76,2011-11-21,18,Récent
17338,8,6643.93,2011-11-22,17,Fidèle
17667,5,2055.51,2011-10-04,66,Fidèle
16059,6,1459.86,2011-10-05,65,Fidèle
17912,5,311.01,2011-02-02,310,Fidèle
18136,3,784.33,2011-10-07,63,À réactiver
17887,1,111.35,2011-08-02,129,À réactiver
15158,1,401.4,2011-10-25,45,À réactiver
17122,1,138.32,2011-08-12,119,À réactiver
15006,1,502.09,2011-10-19,51,À réactiver
13569,2,373.75,2011-11-22,17,Récent
15396,1,288.18,2011-08-19,112,À réactiver
17232,2,421.52,2011-12-07,2,Récent
14981,1,102.12,2011-04-07,246,À réactiver
16758,1,369.34,2011-10-05,65,À réactiver
16709,5,3029.87,2011-09-16,84,Fidèle
16710,10,2483.04,2011-11-20,19,VIP
16239,2,414.2,2011-10-14,56,À réactiver
17758,8,3456.7,2011-11-20,19,Fidèle
12942,3,683.9,2011-07-31,131,À réactiver
15107,6,319.5,2011-02-01,311,Fidèle
14127,3,709.71,2011-08-09,122,À réactiver
17686,7,5739.46,2011-12-02,7,Fidèle
15821,2,570.96,2011-10-26,44,À réactiver
13173,2,353.65,2011-12-05,4,Récent
13396,2,1360.99,2011-11-10,29,Récent
15597,1,324.57,2011-11-04,35,À réactiver
14971,3,1116.57,2011-11-04,35,À réactiver
13011,1,50.55,2010-12-02,372,À réactiver
16430,1,300.85,2011-10-13,57,À réactiver
13525,2,628.78,2011-11-25,14,Récent
12690,1,389.01,2011-05-18,205,À réactiver
15269,1,408.8,2011-11-16,23,Récent
14238,1,146.85,2011-01-17,326,À réactiver
12637,8,6021.9,2011-10-03,67,Fidèle
14661,1,107.95,2011-11-13,26,Récent
17090,7,2043.95,2011-12-05,4,Fidèle
13715,5,1079.34,2011-03-03,281,Fidèle
16639,3,1257.51,2011-11-08,31,À réactiver
15541,1,85.13,2011-08-17,114,À réactiver
16567,2,865.6,2011-05-29,194,À réactiver
14341,8,2182.28,2011-10-25,45,Fidèle
17047,3,1100.9,2011-09-15,85,À réactiver
14206,1,328.16,2011-04-14,239,À réactiver
16233,3,536.68,2011-09-29,71,À réactiver
15300,1,496.44,2011-10-06,64,À réactiver
15185,1,310.62,2011-09-30,70,À réactiver
15762,2,583.75,2011-10-05,65,À réactiver
14424,1,322.08,2011-11-22,17,Récent
13462,1,151.5,2011-04-01,252,À réactiver
14566,1,1432.0,2011-08-21,110,À réactiver
15143,1,259.45,2011-04-28,225,À réactiver
12415,21,124914.53,2011-11-15,24,VIP
17604,2,309.36,2011-05-06,217,À réactiver
17867,6,1197.1,2011-11-09,30,Fidèle
13709,13,6328.05,2011-12-06,3,VIP
15140,7,2354.25,2011-10-18,52,Fidèle
14443,4,1420.2,2011-10-17,53,À réactiver
14530,6,2925.91,2011-11-14,25,Fidèle
13759,2,659.41,2011-11-06,33,À réactiver
14083,9,1018.43,2011-12-05,4,Fidèle
14116,5,1382.74,2011-11-20,19,Fidèle
15910,8,1232.18,2011-12-09,0,Fidèle
16426,10,1908.25,2011-12-07,2,VIP
17552,4,930.41,2011-10-10,60,À réactiver
13889,1,416.9,2011-09-08,92,À réactiver
18202,3,1396.99,2011-05-24,199,À réactiver
14506,5,2012.17,2011-11-22,17,Fidèle
16163,2,856.6,2011-04-21,232,À réactiver
15201,5,1236.54,2011-09-13,87,Fidèle
14631,3,1006.98,2011-10-20,50,À réactiver
17096,4,1022.13,2011-11-24,15,Récent
17252,2,353.86,2011-08-15,116,À réactiver
14362,1,161.2,2011-11-17,22,Récent
18120,1,111.15,2011-05-09,214,À réactiver
13062,1,346.98,2011-06-01,191,À réactiver
17139,12,10668.47,2011-11-24,15,VIP
14866,12,14389.9,2011-11-29,10,VIP
17450,46,194550.79,2011-12-01,8,VIP
12645,4,1775.18,2011-11-06,33,À réactiver
13014,10,3466.28,2011-11-29,10,VIP
12383,5,1850.56,2011-06-08,184,Fidèle
17015,3,1842.56,2011-11-11,28,Récent
14442,2,1589.82,2011-05-19,204,À réactiver
15669,4,684.34,2011-10-30,40,À réactiver
15392,4,1535.53,2011-12-05,4,Récent
16376,2,987.01,2011-12-01,8,Récent
13189,2,260.68,2011-11-21,18,Récent
13479,2,300.95,2011-05-23,200,À réactiver
17405,3,1031.41,2011-12-08,1,Récent
15099,1,410.48,2011-09-16,84,À réactiver
14651,2,654.6,2011-10-03,67,À réactiver
13561,1,141.86,2011-05-08,215,À réactiver
13090,14,8910.82,2011-12-01,8,VIP
15021,9,1914.82,2011-12-01,8,Fidèle
12915,2,363.65,2011-07-14,148,À réactiver
14503,6,3543.26,2011-12-06,3,Fidèle
13546,3,626.99,2011-11-27,12,Récent
13723,1,199.85,2011-05-06,217,À réactiver
15623,1,301.03,2011-07-21,141,À réactiver
17832,1,155.37,2011-10-21,49,À réactiver
13218,1,62.64,2011-08-04,127,À réactiver
13947,1,90.6,2011-10-05,65,À réactiver
16903,1,373.24,2011-11-10,29,Récent
16557,2,281.85,2011-11-15,24,Récent
18200,1,163.8,2011-08-25,106,À réactiver
12818,1,1542.08,2011-03-23,261,À réactiver
16931,21,4604.22,2011-12-04,5,VIP
13956,5,1026.42,2011-12-04,5,Fidèle
15373,12,2415.91,2011-12-01,8,VIP
18273,3,204.0,2011-12-07,2,Récent
15709,1,133.25,2011-03-01,283,À réactiver
14227,10,3350.96,2011-11-13,26,VIP
17061,11,5232.23,2011-09-27,73,VIP
14653,7,1947.55,2011-12-08,1,Fidèle
12779,8,3981.36,2011-11-02,37,Fidèle
13750,5,1647.26,2011-10-17,53,Fidèle
14859,4,1353.74,2011-11-27,12,Récent
12433,7,13375.87,2011-12-09,0,Fidèle
15880,1,343.28,2010-12-05,369,À réactiver
12434,2,806.14,2011-09-16,84,À réactiver
15561,4,800.59,2011-11-28,11,Récent
17696,8,2285.71,2011-11-01,38,Fidèle
13978,2,196.79,2011-11-25,14,Récent
13159,4,1437.85,2011-12-01,8,Récent
16350,4,1116.47,2011-11-18,21,Récent
15030,2,518.28,2011-09-29,71,À réactiver
14761,2,255.9,2011-10-12,58,À réactiver
16498,2,100.97,2011-07-01,161,À réactiver
16517,1,162.7,2011-03-07,277,À réactiver
15475,1,454.11,2011-09-23,77,À réactiver
13934,1,922.1,2011-03-21,263,À réactiver
14243,10,2588.77,2011-12-01,8,VIP
15298,12,4799.9,2011-12-07,2,VIP
16542,1,119.62,2011-10-17,53,À réactiver
15714,2,330.88,2011-11-28,11,Récent
15054,2,302.1,2011-11-27,12,Récent
13626,1,257.23,2011-04-01,252,À réactiver
16656,15,8625.8,2011-11-17,22,VIP
15095,4,1370.6,2011-08-28,103,À réactiver
12689,2,1247.61,2011-11-14,25,Récent
17409,2,771.85,2011-06-08,184,À réactiver
15488,1,91.32,2011-09-08,92,À réactiver
16275,1,559.87,2011-05-27,196,À réactiver
15381,2,596.85,2011-05-10,213,À réactiver
16727,1,272.82,2010-12-10,364,À réactiver
16938,4,2736.38,2011-12-01,8,Récent
13366,1,56.16,2011-10-20,50,À réactiver
14623,5,889.25,2011-11-07,32,Fidèle
16778,2,245.94,2011-09-26,74,À réactiver
12890,1,380.47,2011-11-15,24,Récent
12508,2,398.27,2011-11-13,26,Récent
17614,1,390.07,2011-10-13,57,À réactiver
16072,1,584.32,2011-02-24,288,À réactiver
18042,1,165.05,2011-10-17,53,À réactiver
12450,2,197.88,2011-07-06,156,À réactiver
17719,15,5396.04,2011-11-02,37,VIP
12628,3,786.46,2011-12-05,4,Récent
12596,2,618.27,2011-10-19,51,À réactiver
17749,2,674.52,2011-06-14,178,À réactiver
15521,8,3000.2,2011-10-30,40,Fidèle
16427,2,241.06,2011-03-21,263,À réactiver
14201,7,747.44,2011-10-10,60,Fidèle
12710,3,1149.02,2011-09-04,96,À réactiver
15261,1,254.82,2011-07-27,135,À réactiver
15407,4,1056.44,2011-11-06,33,À réactiver
17797,3,780.43,2011-11-17,22,Récent
18019,1,38.45,2011-10-19,51,À réactiver
18066,1,318.0,2011-09-25,75,À réactiver
14821,1,48.8,2010-12-08,366,À réactiver
18106,1,430.7,2011-01-14,329,À réactiver
17670,1,205.7,2011-04-26,227,À réactiver
16403,1,177.5,2011-01-31,312,À réactiver
14629,2,959.01,2011-12-05,4,Récent
18146,2,160.35,2011-07-22,140,À réactiver
14233,4,1462.72,2011-10-21,49,À réactiver
12624,2,641.13,2011-08-25,106,À réactiver
13298,1,360.0,2011-12-08,1,Récent
17960,1,73.78,2011-06-21,171,À réactiver
15249,13,6688.46,2011-11-08,31,VIP
15048,4,384.05,2011-10-05,65,À réactiver
13632,5,2121.27,2011-11-15,24,Fidèle
13941,5,5112.96,2011-11-18,21,Fidèle
13475,4,1431.78,2011-06-01,191,À réactiver
15845,8,3711.77,2011-11-22,17,Fidèle
13121,1,283.73,2011-03-15,269,À réactiver
14844,4,3189.81,2011-10-07,63,À réactiver
13505,4,4393.63,2011-09-28,72,À réactiver
18242,4,2232.49,2011-09-28,72,À réactiver
17893,1,112.25,2011-04-28,225,À réactiver
12928,5,2062.7,2011-11-04,35,Fidèle
16742,1,464.9,2011-10-24,46,À réactiver
12802,1,427.58,2011-06-06,186,À réactiver
13853,1,1090.14,2011-10-13,57,À réactiver
12790,1,324.92,2011-05-31,192,À réactiver
13885,2,506.8,2011-06-03,189,À réactiver
16084,1,436.18,2011-02-13,299,À réactiver
15212,1,101.8,2011-04-12,241,À réactiver
15606,9,2920.16,2011-10-09,61,Fidèle
17857,23,26879.04,2011-12-05,4,VIP
16245,3,1413.66,2011-11-16,23,Récent
13741,3,668.43,2011-09-29,71,À réactiver
13590,6,1981.92,2011-11-28,11,Fidèle
13451,5,2976.15,2011-11-13,26,Fidèle
13160,1,91.8,2011-11-17,22,Récent
17343,1,193.64,2010-12-19,355,À réactiver
14012,1,328.8,2011-03-07,277,À réactiver
15661,2,309.8,2011-01-26,317,À réactiver
17747,1,71.4,2011-08-19,112,À réactiver
15891,1,524.52,2011-04-27,226,À réactiver
16302,1,233.22,2011-08-05,126,À réactiver
15366,2,602.51,2011-09-25,75,À réactiver
16210,18,21086.3,2011-12-08,1,VIP
13208,6,1223.9,2011-10-12,58,Fidèle
15707,4,945.58,2011-11-04,35,À réactiver
12560,3,2134.01,2011-12-04,5,Récent
16368,2,497.43,2011-12-07,2,Récent
13925,4,678.25,2011-09-08,92,À réactiver
14960,2,221.27,2011-12-01,8,Récent
17990,3,630.84,2011-04-17,236,À réactiver
14581,1,138.6,2011-11-23,16,Récent
15047,1,343.62,2011-03-15,269,À réactiver
17131,5,2463.17,2011-12-04,5,Fidèle
15512,2,121.0,2011-07-07,155,À réactiver
14973,3,1314.45,2011-08-24,107,À réactiver
12430,1,256.4,2011-10-27,43,À réactiver
16833,4,1106.53,2011-12-08,1,Récent
13731,2,610.59,2011-05-04,219,À réactiver
16493,4,1351.63,2011-09-21,79,À réactiver
15041,1,180.35,2011-06-22,170,À réactiver
13169,2,712.88,2011-10-07,63,À réactiver
17628,1,75.75,2011-09-19,81,À réactiver
16644,2,833.78,2011-06-15,177,À réactiver
18229,20,7276.9,2011-11-28,11,VIP
13069,24,4436.12,2011-12-09,0,VIP
14259,1,120.0,2011-07-21,141,À réactiver
12901,28,17654.54,2011-12-01,8,VIP
13971,8,2758.26,2011-11-21,18,Fidèle
15933,3,1107.46,2011-11-18,21,Récent
14673,5,1736.4,2011-12-06,3,Fidèle
15033,10,2586.67,2011-12-05,4,VIP
17923,1,207.5,2011-03-02,282,À réactiver
17526,4,1195.9,2011-12-05,4,Récent
14299,9,3965.62,2011-12-01,8,Fidèle
13080,1,58.08,2011-06-13,179,À réactiver
15179,5,2206.95,2011-11-21,18,Fidèle
13863,1,305.78,2011-04-06,247,À réactiver
17175,4,1443.69,2011-10-26,44,À réactiver
14428,5,1244.83,2011-12-02,7,Fidèle
14438,1,131.9,2011-02-06,306,À réactiver
16614,1,506.19,2011-06-10,182,À réactiver
18280,1,180.6,2011-03-07,277,À réactiver
17107,6,10815.43,2011-11-06,33,Fidèle
12569,32,4124.69,2011-12-07,2,VIP
14704,9,1546.91,2011-11-28,11,Fidèle
13969,18,9053.94,2011-12-02,7,VIP
13602,1,428.89,2011-10-06,64,À réactiver
13871,13,6403.25,2011-11-17,22,VIP
16976,1,251.52,2011-03-17,267,À réactiver
16083,2,1317.62,2011-08-31,100,À réactiver
12963,8,1856.63,2011-12-01,8,Fidèle
13061,1,248.61,2011-09-28,72,À réactiver
16325,3,594.24,2011-10-24,46,À réactiver
16479,2,300.83,2011-11-29,10,Récent
12716,2,1053.49,2011-12-06,3,Récent
12783,6,2225.91,2011-12-07,2,Fidèle
15554,1,217.2,2011-03-07,277,À réactiver
14701,9,2549.37,2011-11-29,10,Fidèle
13513,1,205.1,2011-08-05,126,À réactiver
14342,4,668.56,2011-11-18,21,Récent
16398,2,1705.8,2011-07-08,154,À réactiver
12660,1,245.1,2011-11-28,11,Récent
17436,2,216.3,2011-12-08,1,Récent
15837,1,391.98,2011-10-06,64,À réactiver
14907,7,3501.1,2011-12-06,3,Fidèle
16033,20,8816.4,2011-12-04,5,VIP
16042,5,1197.27,2011-11-17,22,Fidèle
14050,2,746.36,2011-11-08,31,À réactiver
13427,3,582.6,2011-11-20,19,Récent
13059,1,183.4,2011-04-04,249,À réactiver
13799,2,688.86,2011-08-15,116,À réactiver
15768,3,621.83,2011-08-16,115,À réactiver
16717,6,3858.38,2011-11-16,23,Fidèle
13999,12,3901.81,2011-11-29,10,VIP
12614,1,315.6,2011-03-07,277,À réactiver
16511,3,950.26,2011-11-18,21,Récent
14373,1,76.55,2010-12-16,358,À réactiver
17987,1,198.57,2011-06-07,185,À réactiver
16385,3,555.89,2011-10-10,60,À réactiver
14950,1,371.2,2011-11-20,19,Récent
13103,1,243.94,2011-10-31,39,À réactiver
12832,2,383.03,2011-11-07,32,À réactiver
13419,1,221.06,2011-10-07,63,À réactiver
18004,1,169.47,2010-12-12,362,À réactiver
13756,14,5189.52,2011-12-07,2,VIP
16589,3,459.24,2011-09-29,71,À réactiver
12417,9,3649.1,2011-12-06,3,Fidèle
16838,2,588.85,2011-05-26,197,À réactiver
12823,5,1759.5,2011-09-26,74,Fidèle
17063,7,1461.14,2011-11-18,21,Fidèle
13883,5,2674.48,2011-11-29,10,Fidèle
14388,8,3212.84,2011-11-29,10,Fidèle
14306,2,2093.32,2011-10-19,51,À réactiver
12997,4,1226.89,2011-11-17,22,Récent
14226,5,2232.19,2011-11-11,28,Fidèle
16190,1,215.08,2011-10-30,40,À réactiver
14754,2,638.05,2011-10-26,44,À réactiver
15153,1,329.25,2011-11-08,31,À réactiver
12670,5,2996.05,2011-11-29,10,Fidèle
15135,1,139.05,2011-04-14,239,À réactiver
16268,2,667.65,2011-09-29,71,À réactiver
17765,3,371.88,2011-07-04,158,À réactiver
15000,1,490.52,2011-10-23,47,À réactiver
12425,1,777.2,2011-09-22,78,À réactiver
17936,1,389.84,2011-12-04,5,Récent
14441,4,1712.89,2011-12-09,0,Récent
15528,1,229.33,2011-03-30,254,À réactiver
18016,5,1483.56,2011-11-07,32,Fidèle
13113,24,12245.96,2011-12-09,0,VIP
17024,3,95.85,2011-10-25,45,À réactiver
15192,3,1044.32,2011-08-12,119,À réactiver
13198,6,3401.24,2011-11-29,10,Fidèle
16101,1,1290.7,2011-09-30,70,À réactiver
14121,4,2780.15,2011-12-06,3,Récent
15722,5,2222.56,2011-11-04,35,Fidèle
17084,2,2949.75,2011-11-04,35,À réactiver
13870,8,2770.94,2011-12-07,2,Fidèle
13758,7,3190.55,2011-11-28,11,Fidèle
12778,6,822.23,2011-11-20,19,Fidèle
15306,3,1174.35,2011-10-06,64,À réactiver
12714,5,4708.86,2011-11-30,9,Fidèle
14913,4,1227.43,2011-11-04,35,À réactiver
12371,2,1887.96,2011-10-26,44,À réactiver
15630,2,1186.35,2011-10-25,45,À réactiver
15168,1,106.56,2011-11-14,25,Récent
16106,1,108.38,2011-10-05,65,À réactiver
15553,1,437.23,2011-10-10,60,À réactiver
15124,2,184.19,2011-11-17,22,Récent
12829,2,293.0,2011-01-07,336,À réactiver
12812,1,229.64,2011-10-26,44,À réactiver
14304,1,383.45,2011-05-01,222,À réactiver
17763,1,15.0,2011-03-21,263,À réactiver
14951,1,311.69,2011-09-21,79,À réactiver
17333,1,494.25,2011-09-15,85,À réactiver
13394,8,2520.02,2011-12-08,1,Fidèle
12695,4,582.1,2011-12-02,7,Récent
16817,9,1604.75,2011-12-07,2,Fidèle
17370,4,446.18,2011-09-28,72,À réactiver
16079,3,1352.0,2011-11-23,16,Récent
16638,10,1680.72,2011-11-17,22,VIP
13930,2,337.34,2011-10-13,57,À réactiver
16174,3,1009.55,2011-08-05,126,À réactiver
15897,2,222.05,2011-05-29,194,À réactiver
15971,12,4199.85,2011-11-22,17,VIP
17816,4,36.56,2011-11-03,36,À réactiver
15035,1,252.73,2011-09-11,89,À réactiver
13638,1,122.64,2011-11-24,15,Récent
17507,2,605.58,2011-03-23,261,À réactiver
15758,1,205.25,2011-11-15,24,Récent
17456,1,249.86,2010-12-09,365,À réactiver
14329,7,5014.84,2011-11-22,17,Fidèle
15737,8,1205.12,2011-11-25,14,Fidèle
16593,3,330.03,2011-10-20,50,À réactiver
14133,3,605.64,2011-08-02,129,À réactiver
13979,1,869.87,2011-09-27,73,À réactiver
14251,5,2879.7,2011-12-08,1,Fidèle
15165,1,487.75,2010-12-01,373,À réactiver
17714,1,153.0,2011-01-23,320,À réactiver
14023,2,584.07,2011-12-02,7,Récent
15489,3,1134.28,2011-11-17,22,Récent
15297,3,641.94,2011-11-29,10,Récent
15423,1,43.5,2011-11-01,38,À réactiver
14885,1,765.32,2011-07-31,131,À réactiver
17914,1,336.43,2011-12-06,3,Récent
13223,2,163.2,2011-05-23,200,À réactiver
17309,1,82.75,2011-09-05,95,À réactiver
12720,25,5781.73,2011-12-07,2,VIP
15969,3,666.1,2011-12-07,2,Récent
15291,15,4668.3,2011-11-14,25,VIP
15389,1,500.0,2011-06-20,172,À réactiver
16961,1,234.17,2011-08-15,116,À réactiver
17262,5,1253.36,2011-10-18,52,Fidèle
16759,3,789.79,2011-12-02,7,Récent
13600,1,219.52,2011-01-31,312,À réactiver
13334,3,3536.82,2011-09-18,82,À réactiver
14636,2,609.85,2011-11-03,36,À réactiver
15019,1,266.0,2011-03-18,266,À réactiver
14633,1,344.9,2011-03-18,266,À réactiver
16812,1,479.35,2010-12-14,360,À réactiver
15683,1,193.75,2011-08-14,117,À réactiver
14262,8,2618.23,2011-12-01,8,Fidèle
13727,2,333.48,2011-11-11,28,Récent
15681,5,1426.16,2011-11-14,25,Fidèle
13708,1,296.88,2011-03-13,271,À réactiver
15657,1,30.0,2011-11-17,22,Récent
13484,1,313.8,2011-04-12,241,À réactiver
15839,3,1048.49,2011-11-06,33,À réactiver
17289,3,944.41,2011-11-08,31,À réactiver
14185,1,197.65,2011-01-12,331,À réactiver
17235,2,550.06,2011-11-14,25,Récent
13618,1,177.34,2011-06-19,173,À réactiver
15513,19,14758.22,2011-11-06,33,VIP
16308,4,2560.0,2011-11-02,37,À réactiver
17115,3,837.5,2011-12-01,8,Récent
18226,11,5228.05,2011-10-26,44,VIP
13149,4,1676.06,2011-11-25,14,Récent
13647,4,1678.12,2011-11-30,9,Récent
16730,3,743.11,2011-10-18,52,À réactiver
18010,1,174.8,2011-03-28,256,À réactiver
13888,2,605.63,2011-08-12,119,À réactiver
14480,1,279.05,2011-11-28,11,Récent
15288,5,2306.52,2011-10-27,43,Fidèle
16520,3,1046.57,2011-06-06,186,À réactiver
15993,7,2797.57,2011-12-01,8,Fidèle
17290,2,525.24,2011-12-06,3,Récent
14212,1,1070.48,2011-09-11,89,À réactiver
15467,3,524.88,2011-11-30,9,Récent
16066,5,1521.87,2011-11-23,16,Fidèle
17553,1,1487.6,2011-08-02,129,À réactiver
15032,3,4959.1,2011-03-28,256,À réactiver
14784,2,289.99,2011-11-13,26,Récent
14397,19,2612.96,2011-12-07,2,VIP
14765,3,254.11,2011-11-10,29,Récent
17218,10,1960.72,2011-12-05,4,VIP
12394,2,1272.48,2011-10-07,63,À réactiver
13588,9,2478.95,2011-11-24,15,Fidèle
13502,3,292.0,2011-11-23,16,Récent
13697,1,151.3,2011-11-01,38,À réactiver
12856,6,2179.93,2011-12-02,7,Fidèle
15706,4,1060.56,2011-10-07,63,À réactiver
17802,3,1285.04,2011-09-18,82,À réactiver
16109,2,611.88,2011-05-05,218,À réactiver
16412,1,151.83,2011-10-17,53,À réactiver
17925,1,244.08,2010-12-02,372,À réactiver
12707,1,603.42,2011-02-21,291,À réactiver
15025,1,377.01,2011-11-06,33,À réactiver
12902,1,138.68,2011-03-20,264,À réactiver
12923,1,176.97,2011-10-06,64,À réactiver
17449,7,2520.86,2011-12-07,2,Fidèle
16337,1,151.05,2011-11-03,36,À réactiver
15065,4,3158.13,2011-11-02,37,À réactiver
17633,4,1324.84,2011-11-08,31,À réactiver
12492,2,263.21,2011-10-07,63,À réactiver
13001,13,9818.82,2011-12-05,4,VIP
15734,2,1339.45,2011-08-17,114,À réactiver
15732,2,294.12,2011-05-11,212,À réactiver
13929,2,842.65,2011-06-23,169,À réactiver
