CustomerID,Country,Revenue,Orders,Average line amount
12795,Portugal,430.48,1,30.75
12827,United Kingdom,430.15,3,17.21
14998,United Kingdom,429.87,2,5.73
16884,United Kingdom,429.84,2,16.53
15450,United Kingdom,429.84,1,14.33
15230,United Kingdom,429.6,2,18.68
13602,United Kingdom,428.89,1,18.65
15957,United Kingdom,428.89,1,10.21
16324,United Kingdom,428.68,3,3.63
17869,United Kingdom,428.18,5,10.7
15360,United Kingdom,427.93,1,32.92
12725,Italy,427.8,1,17.83
12403,Denmark,427.7,1,85.54
12740,France,427.6,1,15.84
12802,Netherlands,427.58,1,17.1
15994,United Kingdom,427.07,1,12.2
17223,United Kingdom,426.79,2,8.71
15930,United Kingdom,426.63,1,20.32
14288,United Kingdom,426.6,1,26.66
15639,United Kingdom,425.32,1,17.01
16780,United Kingdom,425.19,2,7.09
17134,United Kingdom,425.0,2,17.71
17371,United Kingdom,423.89,3,4.87
13140,United Kingdom,423.72,3,9.21
16119,United Kingdom,423.36,2,26.46
15012,United Kingdom,423.04,2,3.3
18034,United Kingdom,422.88,2,3.78
17525,United Kingdom,422.7,1,46.97
13473,United Kingdom,422.64,2,20.13
16689,United Kingdom,422.6,2,32.51
18240,United Kingdom,422.58,1,70.43
17232,United Kingdom,421.52,2,11.71
14757,United Kingdom,420.5,1,22.13
15206,United Kingdom,420.3,4,46.7
14124,United Kingdom,419.58,1,83.92
15361,United Kingdom,418.92,1,59.85
15967,United Kingdom,418.83,2,4.99
12593,France,418.1,3,19.91
17701,United Kingdom,417.95,1,17.41
16629,United Kingdom,417.73,2,6.53
13615,United Kingdom,417.69,1,18.16
16737,United Kingdom,417.6,1,417.6
12833,United Kingdom,417.38,1,17.39
12422,Switzerland,417.36,1,23.19
18001,United Kingdom,417.23,2,7.19
13166,United Kingdom,417.2,1,10.18
16816,United Kingdom,417.06,4,14.9
13889,United Kingdom,416.9,1,27.79
15935,United Kingdom,416.86,2,34.74
16957,United Kingdom,416.64,2,26.04
13085,United Kingdom,416.08,2,18.91
14139,United Kingdom,415.82,1,15.99
15803,United Kingdom,415.82,1,51.98
12930,United Kingdom,415.8,2,16.63
12580,Germany,415.7,1,17.32
15725,United Kingdom,415.25,1,12.98
14333,United Kingdom,415.2,1,27.68
16795,United Kingdom,414.88,1,6.29
12993,United Kingdom,414.76,4,15.36
16239,United Kingdom,414.2,2,21.8
17483,United Kingdom,414.04,3,19.72
17052,United Kingdom,413.75,1,4.5
13974,United Kingdom,413.59,1,14.77
16834,United Kingdom,413.46,1,17.23
14620,United Kingdom,412.78,2,15.88
13827,United Kingdom,412.05,3,4.43
15523,United Kingdom,412.01,1,41.2
16272,United Kingdom,411.7,1,16.47
17913,United Kingdom,411.6,2,6.98
14670,United Kingdom,411.53,2,3.12
15186,United Kingdom,411.41,2,21.65
15099,United Kingdom,410.48,1,17.85
15695,United Kingdom,409.98,2,18.64
14048,United Kingdom,409.93,1,4.82
14348,United Kingdom,409.57,1,22.75
12990,United Kingdom,409.5,3,31.5
15225,United Kingdom,409.4,1,17.8
16243,United Kingdom,409.1,2,8.02
16018,United Kingdom,408.9,2,14.6
15269,United Kingdom,408.8,1,204.4
16399,United Kingdom,408.57,2,5.6
17931,United Kingdom,408.36,2,6.28
16010,United Kingdom,407.5,3,4.74
15184,United Kingdom,406.76,2,6.46
15127,United Kingdom,406.53,1,25.41
16947,United Kingdom,406.48,1,19.36
15342,United Kingdom,406.09,1,16.92
14616,United Kingdom,406.08,3,135.36
16204,United Kingdom,405.71,1,7.12
18036,United Kingdom,405.62,3,4.23
12922,United Kingdom,405.38,1,14.48
17379,United Kingdom,404.66,1,4.88
15938,United Kingdom,404.58,5,22.48
16319,United Kingdom,404.4,1,134.8
16484,United Kingdom,404.3,2,16.17
12498,Germany,403.7,3,17.55
17431,United Kingdom,403.3,1,9.38
15221,United Kingdom,403.25,1,80.65
12386,Australia,401.9,2,40.19
15158,United Kingdom,401.4,1,57.34
16500,United Kingdom,400.86,6,36.44
16198,United Kingdom,400.68,1,26.71
12792,Portugal,400.54,1,16.02
17375,United Kingdom,400.1,3,5.8
18164,United Kingdom,399.65,1,16.65
13255,United Kingdom,399.51,2,30.73
18154,United Kingdom,399.19,2,19.01
15522,United Kingdom,398.84,2,7.0
17830,United Kingdom,398.7,3,17.33
12508,France,398.27,2,5.77
13352,United Kingdom,397.98,1,16.58
15429,United Kingdom,397.35,2,4.85
17926,United Kingdom,397.29,2,18.92
12824,United Kingdom,397.12,1,15.88
13594,United Kingdom,396.97,1,15.27
13673,United Kingdom,396.92,2,6.11
17486,United Kingdom,396.87,1,16.54
15883,United Kingdom,396.48,2,8.09
18067,United Kingdom,396.33,1,10.71
16354,United Kingdom,395.8,2,10.15
17603,United Kingdom,394.72,1,35.88
14619,United Kingdom,394.44,1,19.72
16207,United Kingdom,394.38,1,20.76
15386,United Kingdom,394.14,1,12.71
15264,United Kingdom,393.74,1,17.12
15345,United Kingdom,393.54,1,19.68
17226,United Kingdom,393.49,1,18.74
14600,United Kingdom,393.33,1,15.73
12457,Cyprus,392.7,2,196.35
15837,United Kingdom,391.98,1,16.33
16917,United Kingdom,391.52,1,43.5
12982,United Kingdom,390.54,1,13.95
17614,United Kingdom,390.07,1,3.9
17936,United Kingdom,389.84,1,5.06
18024,United Kingdom,389.78,2,18.56
14752,United Kingdom,389.64,1,77.93
13873,United Kingdom,389.6,3,16.94
13345,United Kingdom,389.5,1,19.48
16250,United Kingdom,389.44,2,16.23
15847,United Kingdom,389.27,2,17.69
12690,France,389.01,1,24.31
17595,United Kingdom,388.79,2,4.68
15592,United Kingdom,388.58,1,16.19
13899,United Kingdom,388.52,2,20.45
13856,United Kingdom,388.5,3,27.75
17438,United Kingdom,388.45,1,22.85
16776,United Kingdom,388.28,1,5.11
14538,United Kingdom,388.25,2,20.43
17357,United Kingdom,388.14,2,8.63
17817,United Kingdom,387.68,3,11.75
14420,United Kingdom,387.52,1,13.36
17508,Greece,387.31,1,17.61
14114,United Kingdom,386.53,2,25.77
15664,United Kingdom,386.43,1,22.73
12422,Australia,386.2,2,18.39
14779,United Kingdom,386.15,3,9.42
13821,United Kingdom,385.64,2,6.54
17711,United Kingdom,385.1,2,16.74
13919,Denmark,384.81,2,13.74
13833,United Kingdom,384.8,1,13.27
17250,United Kingdom,384.52,2,6.75
17189,United Kingdom,384.4,2,6.3
17205,United Kingdom,384.08,1,29.54
16982,United Kingdom,384.06,1,17.46
15048,United Kingdom,384.05,4,3.96
12733,USA,383.95,1,17.45
12515,Italy,383.7,1,23.98
15440,United Kingdom,383.68,3,6.19
14304,United Kingdom,383.45,1,22.56
15424,United Kingdom,383.34,2,22.55
12832,United Kingdom,383.03,2,14.19
13817,Germany,382.98,2,15.96
18181,United Kingdom,382.8,1,8.7
17239,United Kingdom,382.5,1,25.5
13657,United Kingdom,382.14,2,23.88
17999,United Kingdom,382.06,2,4.11
15090,United Kingdom,381.32,1,16.58
16441,United Kingdom,381.2,2,15.88
12394,Belgium,381.08,1,18.15
12871,United Kingdom,380.64,2,34.6
17573,United Kingdom,380.6,3,15.22
16930,United Kingdom,380.55,3,7.05
17138,United Kingdom,380.5,1,15.85
12890,United Kingdom,380.47,1,4.64
16769,United Kingdom,380.39,1,9.51
17031,United Kingdom,380.35,2,17.29
14731,United Kingdom,380.02,3,8.44
14594,United Kingdom,379.83,2,7.17
16552,United Kingdom,379.73,2,22.34
13656,United Kingdom,379.65,2,7.75
13589,United Kingdom,379.65,2,18.08
17878,United Kingdom,379.45,1,14.59
15885,United Kingdom,379.35,3,21.08
16909,United Kingdom,379.14,1,21.06
13372,United Kingdom,378.64,1,16.46
17078,United Kingdom,378.2,2,13.51
17736,United Kingdom,377.44,3,15.1
15025,United Kingdom,377.01,1,5.24
17489,United Kingdom,376.64,2,12.99
13936,United Kingdom,376.58,1,14.48
16858,United Kingdom,375.69,1,37.57
14448,United Kingdom,375.35,2,18.77
14079,United Kingdom,375.1,1,31.26
16147,United Kingdom,375.0,1,17.05
14067,United Kingdom,374.7,2,7.21
17492,United Kingdom,374.57,1,31.21
12873,United Kingdom,374.0,1,93.5
13351,United Kingdom,373.94,1,23.37
13569,United Kingdom,373.75,2,4.4
16321,Australia,373.65,5,31.14
16903,United Kingdom,373.24,1,6.22
12895,United Kingdom,372.8,2,16.95
12544,Spain,372.7,1,19.62
12981,United Kingdom,372.22,2,18.61
16065,United Kingdom,372.09,1,5.03
13300,United Kingdom,371.89,1,18.59
17765,United Kingdom,371.88,3,6.52
14690,United Kingdom,371.7,2,7.43
18155,United Kingdom,371.62,3,14.86
15472,United Kingdom,371.56,1,4.89
14950,United Kingdom,371.2,1,19.54
15975,United Kingdom,371.01,1,15.46
15063,United Kingdom,370.8,1,74.16
16343,United Kingdom,370.48,2,7.88
15922,United Kingdom,369.5,1,33.59
16758,United Kingdom,369.34,1,16.79
14888,United Kingdom,369.2,1,18.46
16372,United Kingdom,367.93,2,3.79
17911,United Kingdom,366.23,1,9.39
17358,United Kingdom,365.85,2,6.2
17432,United Kingdom,365.76,2,7.62
16499,United Kingdom,365.45,2,19.23
16202,United Kingdom,365.27,1,20.29
14886,United Kingdom,364.8,1,20.27
15949,United Kingdom,364.72,2,19.2
12373,Austria,364.6,1,26.04
15343,United Kingdom,364.5,1,17.36
14528,United Kingdom,364.22,1,20.23
12538,Spain,363.95,1,17.33
17330,United Kingdom,363.9,2,60.65
15901,United Kingdom,363.88,3,3.14
14171,United Kingdom,363.79,1,6.27
16509,United Kingdom,363.7,1,27.98
16485,United Kingdom,363.65,1,8.66
18056,United Kingdom,363.65,1,19.14
12915,United Kingdom,363.65,2,16.53
14932,Channel Islands,363.53,1,21.38
14427,United Kingdom,363.34,2,21.37
16378,United Kingdom,362.95,3,15.78
16052,United Kingdom,362.06,1,10.65
13844,United Kingdom,361.62,1,18.08
16305,United Kingdom,361.22,1,16.42
13291,United Kingdom,361.11,1,8.6
15872,United Kingdom,360.93,2,2.82
16595,United Kingdom,360.16,1,4.24
13780,United Kingdom,360.01,2,6.32
13298,United Kingdom,360.0,1,180.0
15120,United Kingdom,358.82,1,17.09
17948,United Kingdom,358.56,1,358.56
16823,United Kingdom,358.38,1,9.43
13228,United Kingdom,358.0,1,179.0
13976,United Kingdom,357.98,1,35.8
16274,United Kingdom,357.95,1,5.34
17025,United Kingdom,357.77,3,39.75
16971,United Kingdom,357.21,1,8.71
18040,United Kingdom,357.2,2,18.8
13453,United Kingdom,356.98,2,21.0
14500,United Kingdom,356.85,3,50.98
15713,United Kingdom,356.7,2,18.77
15247,United Kingdom,356.0,1,59.33
15840,United Kingdom,355.56,2,13.17
14537,United Kingdom,355.56,1,35.56
12617,France,355.53,1,8.47
17742,United Kingdom,355.11,2,23.67
13642,United Kingdom,354.8,1,5.38
17222,United Kingdom,354.15,1,12.65
12888,United Kingdom,354.12,2,70.82
12845,United Kingdom,354.09,4,13.11
15870,United Kingdom,354.09,1,4.66
12715,Sweden,353.86,1,16.85
17252,United Kingdom,353.86,2,4.07
13173,United Kingdom,353.65,2,8.22
13210,United Kingdom,353.48,1,16.07
13343,United Kingdom,353.43,1,18.6
14804,United Kingdom,353.27,1,29.44
17976,United Kingdom,353.19,1,5.43
15678,United Kingdom,352.7,1,29.39
18112,United Kingdom,352.69,2,13.57
15334,United Kingdom,351.67,3,3.55
12566,Germany,351.65,1,18.51
15789,United Kingdom,351.3,1,14.05
13923,United Kingdom,351.13,1,17.56
15900,United Kingdom,351.11,1,6.88
13332,United Kingdom,350.9,1,16.71
13740,United Kingdom,350.75,1,15.25
17835,United Kingdom,350.64,3,5.75
17795,United Kingdom,350.39,2,7.62
13108,United Kingdom,350.06,1,35.01
12532,France,349.83,1,21.86
13670,United Kingdom,349.7,1,13.99
13887,United Kingdom,349.55,1,18.4
18250,United Kingdom,349.27,1,16.63
15405,United Kingdom,349.1,1,43.64
13927,United Kingdom,348.99,1,16.62
13790,United Kingdom,348.8,1,7.75
18127,United Kingdom,348.73,3,7.42
12527,Germany,348.71,3,19.37
15579,United Kingdom,348.6,2,6.84
16159,United Kingdom,348.2,1,24.87
13052,United Kingdom,348.15,1,19.34
14379,United Kingdom,348.1,2,7.57
13497,United Kingdom,348.05,2,18.32
17668,United Kingdom,347.75,2,23.18
13062,United Kingdom,346.98,1,31.54
13649,United Kingdom,346.6,2,15.07
16423,United Kingdom,346.12,1,19.23
13091,United Kingdom,345.82,1,16.47
15781,United Kingdom,345.46,3,17.27
17123,United Kingdom,345.3,1,38.37
13774,United Kingdom,345.0,1,15.68
14633,United Kingdom,344.9,1,17.25
16978,United Kingdom,344.33,1,8.83
17569,United Kingdom,344.14,1,11.87
13068,United Kingdom,344.0,2,172.0
15047,United Kingdom,343.62,1,15.62
15520,United Kingdom,343.5,1,19.08
18081,United Kingdom,343.45,3,20.2
15880,United Kingdom,343.28,1,3.27
12875,United Kingdom,343.23,2,171.62
17201,United Kingdom,342.63,1,8.57
16851,United Kingdom,342.45,3,17.12
16826,United Kingdom,341.7,1,15.53
13347,United Kingdom,341.36,1,42.67
17917,United Kingdom,341.28,3,3.63
14491,United Kingdom,340.93,2,20.05
12519,Germany,340.84,1,18.94
15115,United Kingdom,340.11,1,16.2
13737,United Kingdom,339.6,1,11.32
17045,United Kingdom,339.44,3,15.43
16545,United Kingdom,339.3,1,113.1
17697,United Kingdom,338.95,1,17.84
17839,United Kingdom,338.8,1,6.05
16183,United Kingdom,338.71,1,22.58
15652,United Kingdom,337.74,1,16.08
15942,United Kingdom,337.44,1,24.1
13930,United Kingdom,337.34,2,19.84
17973,United Kingdom,337.04,1,22.47
16105,United Kingdom,336.96,1,25.92
17914,United Kingdom,336.43,1,4.21
17384,United Kingdom,336.4,2,22.43
15619,United Kingdom,336.4,1,112.13
14954,United Kingdom,336.17,1,3.95
18078,United Kingdom,336.13,2,11.59
15921,United Kingdom,336.03,1,13.44
18276,United Kingdom,335.86,1,23.99
14196,United Kingdom,335.52,1,55.92
16063,United Kingdom,335.32,1,14.58
17221,United Kingdom,335.13,2,5.32
12489,France,334.93,1,22.33
14988,United Kingdom,334.54,1,8.36
15466,United Kingdom,334.53,1,5.87
12350,Norway,334.4,1,19.67
15918,United Kingdom,334.23,2,8.36
14264,United Kingdom,333.97,2,19.65
13216,United Kingdom,333.74,1,66.75
13727,United Kingdom,333.48,2,16.67
16625,United Kingdom,333.08,1,14.48
14902,United Kingdom,332.66,1,16.63
13904,United Kingdom,332.64,2,12.79
16850,United Kingdom,332.41,1,17.5
16803,United Kingdom,332.3,1,13.85
16177,United Kingdom,331.95,1,22.13
16030,United Kingdom,331.24,1,11.42
15210,United Kingdom,331.18,1,16.56
12891,United Kingdom,331.0,3,110.33
16478,United Kingdom,331.0,3,19.47
17862,United Kingdom,330.9,1,30.08
15714,United Kingdom,330.88,2,9.45
13706,United Kingdom,330.79,1,16.54
14517,United Kingdom,330.45,2,18.36
15130,United Kingdom,330.11,1,15.01
16593,United Kingdom,330.03,3,12.22
12953,United Kingdom,329.85,1,19.4
14716,United Kingdom,329.68,2,5.99
17866,United Kingdom,329.65,1,36.63
17615,United Kingdom,329.6,3,23.54
13239,United Kingdom,329.56,1,15.69
17154,United Kingdom,329.34,1,14.32
15153,United Kingdom,329.25,1,14.97
14012,United Kingdom,328.8,1,29.89
16855,United Kingdom,328.4,2,17.28
15213,United Kingdom,328.35,2,13.68
14747,United Kingdom,328.2,1,18.23
14206,United Kingdom,328.16,1,16.41
16318,United Kingdom,328.15,1,17.27
15314,United Kingdom,327.97,1,13.67
14024,United Kingdom,327.7,2,20.48
16366,United Kingdom,327.3,1,18.18
14870,United Kingdom,327.25,1,25.17
16322,United Kingdom,326.75,2,8.83
17715,United Kingdom,326.4,1,326.4
14987,United Kingdom,326.4,2,81.6
16071,United Kingdom,326.24,1,15.54
15363,United Kingdom,326.0,1,20.38
12844,United Kingdom,325.96,2,6.27
16830,United Kingdom,325.91,1,14.17
14850,United Kingdom,325.75,1,15.51
15944,United Kingdom,325.1,1,54.18
12790,Netherlands,324.92,1,15.47
13801,United Kingdom,324.8,1,14.12
15597,United Kingdom,324.57,1,14.75
18261,United Kingdom,324.24,2,15.44
16685,United Kingdom,324.24,2,5.23
14555,United Kingdom,324.14,2,15.44
15675,United Kingdom,323.69,3,15.41
17793,United Kingdom,323.04,1,5.57
16739,United Kingdom,323.0,1,24.85
13955,United Kingdom,322.96,2,9.79
16627,United Kingdom,322.8,1,16.14
16342,United Kingdom,322.41,4,21.49
15224,United Kingdom,322.08,2,23.01
14424,United Kingdom,322.08,1,322.08
14484,United Kingdom,321.92,1,22.99
14823,United Kingdom,321.43,3,4.59
15236,United Kingdom,321.05,1,21.4
18117,United Kingdom,320.72,1,4.33
16096,United Kingdom,320.62,1,26.72
14622,United Kingdom,320.58,1,15.27
13986,United Kingdom,320.46,1,24.65
16674,United Kingdom,319.61,2,3.26
15107,United Kingdom,319.5,6,19.97
16967,United Kingdom,319.02,1,15.19
17157,United Kingdom,319.0,2,24.54
17229,United Kingdom,318.76,2,6.78
17248,United Kingdom,318.65,1,4.62
14703,United Kingdom,318.17,1,14.46
12648,Germany,318.05,1,15.15
18066,United Kingdom,318.0,1,31.8
17172,United Kingdom,317.76,1,21.18
17267,United Kingdom,317.62,2,8.36
15101,United Kingdom,317.53,2,39.69
16386,United Kingdom,317.2,2,3.6
15257,United Kingdom,317.15,1,45.31
15385,United Kingdom,316.88,1,26.41
15243,United Kingdom,316.68,1,14.39
16761,United Kingdom,316.62,1,24.36
15204,United Kingdom,316.58,1,35.18
17458,United Kingdom,316.5,1,5.86
13494,United Kingdom,316.26,1,17.57
14479,United Kingdom,316.25,2,17.57
16473,United Kingdom,316.11,3,17.56
12614,Germany,315.6,1,15.78
15766,United Kingdom,315.06,1,28.64
16091,United Kingdom,315.06,2,17.5
17237,United Kingdom,314.69,2,16.56
16193,United Kingdom,314.45,1,16.55
12650,France,314.44,1,15.72
16227,United Kingdom,314.22,1,52.37
15970,United Kingdom,314.1,1,28.55
13484,United Kingdom,313.8,1,39.22
16582,United Kingdom,313.62,1,52.27
14729,United Kingdom,313.49,1,4.42
13845,United Kingdom,312.98,1,34.78
15318,United Kingdom,312.62,1,9.47
12834,United Kingdom,312.38,1,17.35
17362,United Kingdom,312.23,2,8.92
17070,United Kingdom,312.14,1,4.88
12785,Portugal,311.95,1,22.28
16450,United Kingdom,311.92,1,28.36
14142,United Kingdom,311.81,1,14.17
15326,United Kingdom,311.71,1,10.75
14951,United Kingdom,311.69,1,15.58
14327,United Kingdom,311.65,1,25.97
12852,United Kingdom,311.55,1,18.33
13990,United Kingdom,311.3,1,19.46
17854,United Kingdom,311.26,2,20.75
16781,United Kingdom,311.25,1,18.31
13897,United Kingdom,311.16,1,18.3
17912,United Kingdom,311.01,5,8.18
17266,United Kingdom,310.64,3,3.88
15185,United Kingdom,310.62,1,14.79
15308,United Kingdom,310.47,1,16.34
14311,United Kingdom,310.26,1,15.51
14924,United Kingdom,310.05,1,31.01
15661,United Kingdom,309.8,2,61.96
15699,United Kingdom,309.65,1,17.2
16810,United Kingdom,309.54,1,20.64
14339,United Kingdom,309.52,1,22.11
14847,United Kingdom,309.4,1,23.8
17604,United Kingdom,309.36,2,4.91
12884,United Kingdom,309.05,1,44.15
13787,United Kingdom,309.04,2,9.97
15010,United Kingdom,308.94,1,15.45
16956,United Kingdom,308.74,1,19.3
13699,United Kingdom,308.58,1,22.04
17510,United Kingdom,308.48,1,15.42
13369,United Kingdom,308.28,1,22.02
13466,United Kingdom,307.9,1,18.11
15973,United Kingdom,307.82,1,76.96
16123,United Kingdom,307.78,1,19.24
13529,United Kingdom,307.76,2,20.52
13395,United Kingdom,307.72,1,14.65
13060,United Kingdom,307.53,1,20.5
14915,United Kingdom,307.48,2,25.62
17120,United Kingdom,307.46,1,17.08
13932,United Kingdom,307.4,1,19.21
13142,United Kingdom,307.09,1,13.35
17334,United Kingdom,307.02,2,27.91
15087,United Kingdom,306.94,1,20.46
17551,United Kingdom,306.84,1,7.14
16668,United Kingdom,306.72,6,15.34
13762,United Kingdom,306.72,1,43.82
13718,United Kingdom,306.55,2,25.55
18059,United Kingdom,306.46,3,17.03
15659,United Kingdom,306.45,1,27.86
17176,United Kingdom,306.13,1,20.41
13863,United Kingdom,305.78,1,15.29
15219,United Kingdom,305.75,1,33.97
16796,United Kingdom,305.62,1,16.98
16181,United Kingdom,305.54,1,27.78
13045,United Kingdom,305.28,1,16.96
18220,United Kingdom,305.28,1,152.64
12623,Germany,305.1,1,16.95
13667,United Kingdom,305.02,1,3.51
17941,United Kingdom,304.56,1,152.28
15163,United Kingdom,304.47,2,10.5
18185,United Kingdom,304.25,1,17.9
16217,United Kingdom,304.25,2,20.28
17732,United Kingdom,303.97,1,16.89
16400,United Kingdom,303.93,1,10.48
13083,United Kingdom,303.75,2,16.88
17433,United Kingdom,303.16,1,5.61
15060,United Kingdom,303.09,4,2.5
16425,United Kingdom,302.7,1,14.41
14248,United Kingdom,302.58,1,37.82
18165,United Kingdom,302.46,1,30.25
16104,United Kingdom,302.36,1,10.43
16292,United Kingdom,302.25,1,17.78
17506,United Kingdom,302.2,1,21.59
15054,United Kingdom,302.1,2,2.65
17094,United Kingdom,302.0,1,21.57
16297,United Kingdom,301.9,1,15.1
16715,United Kingdom,301.72,1,15.88
15667,United Kingdom,301.32,1,23.18
15148,United Kingdom,301.29,1,15.06
15623,United Kingdom,301.03,1,15.84
13479,United Kingdom,300.95,2,20.06
17978,United Kingdom,300.92,1,25.08
16430,United Kingdom,300.85,1,50.14
16479,United Kingdom,300.83,2,8.6
14762,United Kingdom,300.52,1,14.31
13304,United Kingdom,300.42,1,14.31
15254,United Kingdom,300.36,1,16.69
13745,United Kingdom,300.04,1,12.0
18053,United Kingdom,300.02,1,15.0
16402,United Kingdom,299.6,2,4.99
18215,United Kingdom,299.34,1,23.03
17124,United Kingdom,298.89,1,9.34
15609,United Kingdom,298.48,1,18.66
17255,United Kingdom,298.41,2,3.83
17824,United Kingdom,298.4,1,22.95
17678,United Kingdom,298.11,1,18.63
12881,United Kingdom,298.0,1,42.57
15857,United Kingdom,297.0,1,21.21
13708,United Kingdom,296.88,1,5.82
14985,United Kingdom,296.75,2,3.41
17531,United Kingdom,296.7,1,21.19
13441,United Kingdom,296.64,1,22.82
15154,United Kingdom,296.42,1,3.49
13751,United Kingdom,296.25,1,32.92
13504,United Kingdom,295.93,1,13.45
16998,United Kingdom,295.0,4,73.75
13573,United Kingdom,294.4,2,11.32
15732,United Kingdom,294.12,2,21.01
17163,United Kingdom,293.1,2,58.62
12829,United Kingdom,293.0,2,26.64
15545,United Kingdom,292.72,2,3.61
16721,United Kingdom,292.47,1,7.9
13259,United Kingdom,292.32,1,3.36
13502,United Kingdom,292.0,3,16.22
13449,United Kingdom,291.88,1,15.36
13544,United Kingdom,291.41,2,3.35
14656,United Kingdom,291.05,2,3.64
14947,United Kingdom,290.82,2,20.77
16648,United Kingdom,290.66,1,15.3
15279,United Kingdom,290.51,1,15.29
17691,United Kingdom,290.4,2,15.28
16526,United Kingdom,290.36,1,19.36
17081,United Kingdom,290.16,2,4.53
14784,United Kingdom,289.99,2,19.33
17464,United Kingdom,289.96,1,32.22
14953,United Kingdom,289.82,1,5.27
16897,United Kingdom,289.78,2,7.83
14162,United Kingdom,289.36,2,11.57
16125,United Kingdom,289.35,1,22.26
14549,United Kingdom,289.24,1,5.16
17501,United Kingdom,288.6,2,16.03
16808,United Kingdom,288.42,2,12.54
15396,United Kingdom,288.18,1,20.58
17977,United Kingdom,288.14,1,13.72
17080,United Kingdom,287.62,2,35.95
17760,United Kingdom,287.59,2,11.5
16432,United Kingdom,287.4,1,35.93
13760,United Kingdom,286.79,2,5.03
16555,United Kingdom,285.89,2,16.82
14660,United Kingdom,285.74,2,9.52
17636,United Kingdom,285.56,1,14.28
16429,United Kingdom,284.55,1,142.28
18190,United Kingdom,284.46,2,18.96
13121,United Kingdom,283.73,1,5.67
13439,United Kingdom,283.71,1,5.25
12703,Germany,283.55,1,13.5
17783,United Kingdom,283.47,2,4.23
17251,United Kingdom,283.28,1,7.26
18270,United Kingdom,283.15,2,25.74
17694,United Kingdom,283.12,1,18.87
14350,United Kingdom,282.93,1,15.72
13754,United Kingdom,282.6,2,23.55
13177,United Kingdom,282.45,1,16.61
17247,United Kingdom,282.19,1,5.13
16557,United Kingdom,281.85,2,25.62
17403,United Kingdom,281.62,1,8.53
16848,United Kingdom,281.42,1,20.1
14242,United Kingdom,280.55,2,17.53
13606,United Kingdom,280.54,3,6.52
16149,United Kingdom,280.52,2,15.58
14975,United Kingdom,279.94,1,25.45
15556,United Kingdom,279.77,1,9.02
14480,United Kingdom,279.05,1,21.47
17786,United Kingdom,278.74,2,3.87
14764,United Kingdom,278.3,1,46.38
14908,United Kingdom,277.8,1,30.87
17968,United Kingdom,277.35,1,3.26
12370,Austria,277.2,1,34.65
13803,United Kingdom,277.07,1,16.3
15355,United Kingdom,277.05,2,19.79
16883,United Kingdom,276.73,2,7.28
13272,United Kingdom,276.56,2,18.44
14508,United Kingdom,276.42,2,4.85
12750,Poland,275.88,1,18.39
14512,United Kingdom,275.28,2,11.97
16313,United Kingdom,274.15,2,17.13
16727,United Kingdom,272.82,1,5.93
17254,United Kingdom,272.44,2,2.43
17498,United Kingdom,272.22,1,16.01
14819,United Kingdom,272.07,2,20.93
13917,United Kingdom,272.04,2,15.11
14816,United Kingdom,271.85,1,67.96
13058,United Kingdom,271.4,3,33.93
13837,United Kingdom,271.24,2,14.28
17767,United Kingdom,271.2,1,12.91
17496,United Kingdom,271.05,1,27.1
18108,United Kingdom,271.0,1,15.94
17011,United Kingdom,270.9,1,18.06
15774,United Kingdom,270.8,1,10.83
13533,United Kingdom,270.79,3,3.56
14520,United Kingdom,270.6,2,67.65
13242,United Kingdom,270.4,3,20.8
12558,USA,269.96,1,24.54
14727,United Kingdom,268.58,1,26.86
15408,United Kingdom,267.18,1,7.86
17550,United Kingdom,267.16,3,6.36
15320,United Kingdom,267.13,1,7.42
17708,United Kingdom,267.08,2,7.63
15517,United Kingdom,267.03,1,9.89
16451,United Kingdom,266.97,1,19.07
14863,United Kingdom,266.76,1,24.25
15119,United Kingdom,266.4,1,19.03
12962,United Kingdom,266.39,2,16.65
15019,United Kingdom,266.0,1,3.8
14068,United Kingdom,265.85,1,11.08
17430,United Kingdom,265.76,2,18.98
14423,United Kingdom,265.2,1,88.4
13973,United Kingdom,264.7,1,24.06
15912,United Kingdom,264.62,2,13.93
14452,United Kingdom,264.44,2,4.27
15894,United Kingdom,263.55,2,6.43
12492,Germany,263.21,2,13.16
16936,United Kingdom,262.68,1,4.61
17194,United Kingdom,262.62,2,9.06
16413,United Kingdom,262.2,1,8.46
17385,United Kingdom,261.11,1,5.56
13189,United Kingdom,260.68,2,8.99
14053,United Kingdom,260.25,2,65.06
15014,United Kingdom,260.17,2,7.43
15143,United Kingdom,259.45,1,18.53
17125,United Kingdom,259.35,1,6.48
13127,United Kingdom,259.17,1,17.28
16447,United Kingdom,259.01,1,7.19
15577,United Kingdom,258.88,3,6.64
13277,United Kingdom,258.4,4,32.3
13227,United Kingdom,257.7,1,28.63
14375,United Kingdom,257.68,1,3.44
18009,United Kingdom,257.34,1,8.04
13626,United Kingdom,257.23,1,13.54
16048,United Kingdom,256.44,2,32.06
12430,Norway,256.4,1,23.31
13806,United Kingdom,256.38,1,25.64
17896,United Kingdom,256.32,1,128.16
14761,United Kingdom,255.9,2,23.26
15277,United Kingdom,255.9,1,21.33
14881,United Kingdom,255.4,1,15.02
16226,United Kingdom,255.12,3,31.89
15261,United Kingdom,254.82,1,13.41
12604,France,254.18,2,15.89
